name,avg_seed,avg_ht,avg_age,avg_rank,avg_rank_pts,avg_aces,avg_dfs,avg_svpts,avg_1stIn,avg_1stWon,avg_2ndWon,avg_SvGms,avg_bpSaved,avg_bpFaced,wfactor
John Isner,3.59439240338,206.0,24.6068392847,92.0237944999,1077.64583213,15.8858408655,2.65568172939,87.2159489236,59.2073915802,45.4662682272,15.4483763358,13.8881388931,3.00633864647,4.4138422058,14.5401492385
Marius Copil,0.0,193.0,21.4888902737,284.584635015,217.033012184,6.84070748478,2.1346133321,56.1694669673,31.2734154944,23.2720949534,12.1079779511,8.85745822361,2.68173825516,4.45308368077,0.623527085934
Hernan Gumy,1.19738746884,188.0,28.1940434023,75.7858093574,486.91374956,2.78775491371,3.34661216203,70.8308570638,44.3397565748,29.7924912799,12.7613053428,11.1028568792,3.85404097075,7.13436707575,234.497302724
Javier Marti,0.0,0.0,19.7154073297,229.313580393,227.595663237,2.25909100023,2.94165052236,75.4627081316,47.7894919018,27.5031306973,13.2068582543,11.2207411638,4.01875891612,8.75355118416,0.257997043143
Francisco Yim Kim,0.0,0.0,21.3908281999,0.0,0.0,2.0,4.0,46.0,27.0,14.0,4.0,6.0,8.0,13.0,0.00247875217667
Alberto Martin,1.31843361938,175.0,23.0423140757,54.63649087,616.932160139,2.02365097699,3.54232730464,72.3281498749,44.8136998177,29.1528018734,13.7144676331,11.281045684,4.29828414254,7.65998713833,781.723796063
Christian Sigsgaard,0.0,0.0,18.9623545517,0.0,0.0,3.0,3.0,81.0,55.5,38.0,13.0,13.5,4.5,7.5,0.00495750435333
Markos Kalovelonis,0.0,0.0,19.7823408624,690.5,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134758939982
Francis Casey Alcantara,0.0,0.0,18.5856533567,27.8981450517,0.124798534188,0.136143855478,0.0907625703187,1.73583415734,0.816863132868,0.521884779332,0.453812851593,0.294978353536,0.0340359638695,0.147489176768,0.218482325299
Thomas Dupre,0.0,0.0,27.5619438741,0.0,0.0,4.0,5.0,78.0,49.0,33.0,11.0,11.0,6.0,9.0,2.71828182846
Issam Al Tawil,0.0,0.0,22.3734576145,1019.56513651,7.19815890384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818987046625
Marc Gicquel,0.496511350497,188.0,28.942421881,138.28505352,483.946231893,5.93907829797,1.72981476781,72.3271900605,41.0003230783,29.6199686028,15.8182470804,11.0464243272,3.85628534156,6.14710267701,39.2420086985
Tzvetan Mihov,0.0,0.0,19.3915983476,685.001888176,6.57952720767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0681027072566
Israel Morales,0.0,0.0,19.9260780287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47151776469
James Duckworth,0.0,183.0,21.738267492,186.358452276,318.628314826,9.81941840299,3.45483925193,96.1812505534,56.1882434944,40.4921270774,19.5832357293,14.6460253481,5.61135795058,8.77908495826,0.293093192046
Cyril Jacobe,0.0,0.0,27.6414623004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259255038436
Inam Gul,0.0,0.0,21.2238193018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Andre Agassi,2.34230241527,180.0,31.2819302031,3.62231464296,3504.44828113,5.28870885686,2.65524225251,72.5830868055,45.4669187537,33.5524019313,14.8980217068,11.8791478306,3.22855990046,4.99392363952,876.614502997
Conor Niland,0.0,185.0,20.7873043072,51.2193409792,20.0833999261,0.0286879397758,0.039403650145,0.548488152608,0.347672574178,0.225010460855,0.0738504231742,0.0845661335434,0.0250387330253,0.059295490636,12.2292934112
Anthony Susanto,0.0,0.0,19.6906228611,2031.0,1.0,3.0,6.0,71.0,36.0,21.0,13.0,10.0,3.0,9.0,0.000911881965555
Leonardo Ramirez,0.0,0.0,22.7789185489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367879441171
Mitchell Krueger,0.0,0.0,20.4818617385,398.0,109.0,0.0,2.0,54.0,29.0,15.0,16.0,9.0,0.0,4.0,0.00673794699909
Tyler Chin,0.0,0.0,21.0075290897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497870683679
Jean Christophe Faurel,0.0,175.0,24.6039572622,184.55177607,223.253797395,3.07885167867,2.79895607152,72.0276816439,43.9658866435,26.126199822,13.6912106788,11.1051355716,4.93298535717,9.09329853572,3.94303552937
Magloire Yakpa,0.0,0.0,21.28678987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00673794699909
Hsien Yin Peng,0.0,0.0,24.0985626283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00673794699909
Bruno Rodriguez,0.0,0.0,21.9978431521,441.818549032,71.1886794546,0.258324896587,0.516649793173,16.7911182781,9.29969627711,6.19979751808,2.58324896587,2.32492406928,1.54994937952,2.58324896587,0.523895625334
Rameez Junaid,0.0,0.0,25.1378112125,403.58296916,72.9601461011,2.0,4.76159415596,56.4503620137,32.0463766238,22.0463766238,9.0,9.76159415596,2.0,6.0,0.417666509539
David Sanchez,0.905607874496,183.0,24.043678806,66.6005829287,512.180590433,2.18482200282,2.24573380564,74.6238183949,46.2228687628,29.8240365568,13.6003090287,10.970984989,4.94795450869,8.36705008201,365.094410686
Mikal Oliver Statham,0.0,0.0,22.2943189596,788.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0995741367357
Hendrik Dreekmann,0.0,188.0,27.6301017861,230.213856693,2.42047279233,8.38635147178,7.38635147178,95.5112845666,57.3522301512,42.0832887299,20.5037615222,13.3863514718,5.26894142137,7.53788284274,3.71828182846
John Van Lottum,0.103790302391,185.0,25.1267954211,97.4865935272,356.863466244,2.66429104615,2.47863067044,61.1616472966,32.5213358726,21.0692929582,13.5158124126,9.4476389701,4.25355320523,7.6669483063,192.69623018
Peter Tramacchi,0.0,185.0,29.7275838467,1164.0,2.0,4.0,1.0,61.0,37.0,24.0,7.0,9.0,2.0,6.0,7.38905609893
Andres Weisskopf,0.0,0.0,27.0866443852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433692247766
Johan Ortegren,0.0,0.0,22.6666666667,395.0,61.0,4.5,2.0,70.0,35.5,26.5,13.0,10.5,7.0,10.5,14.7781121979
Mikhail Filima,0.0,0.0,22.0160525752,779.480606743,17.6502445909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10363832351
Frantisek Cermak,0.0,193.0,26.7797398358,332.584638434,110.75550024,3.313553168,2.6836037825,67.1486035431,40.5112053061,26.9710527195,12.5087179768,10.0859411833,3.91630150721,6.93258340579,20.0434482511
Wing Luen Wong,0.0,0.0,19.5464069303,981.296232784,0.750657040202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8638822182
Philip Riise Hansen,0.0,0.0,24.8952772074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135335283237
Petr Kralert,0.0,188.0,20.8897937355,194.084570234,191.113923746,4.78153645485,6.26615016723,87.3753819398,53.7338498328,34.406154515,14.9384548495,13.1092317726,6.78153645485,11.7030772575,24.8854501253
Shane Stone,0.0,0.0,24.6935888661,1374.66666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15484548538
Jean Julien Rojer,0.0,183.0,20.6907168223,972.759716808,32.5485240583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9340210726
Patricio Arquez,0.0,0.0,20.8377823409,266.0,128.0,0.0,1.0,46.0,25.0,9.0,9.0,7.0,1.0,7.0,2.71828182846
Philipp Oswald,0.0,0.0,23.5306605784,390.945357781,98.4190405524,9.2862295586,7.09186918093,88.386719398,55.6448118705,35.8773194694,13.9388811432,12.221442766,3.53953837207,7.23206478185,0.178704508013
F EGYIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71828182846
Robin Kern,0.0,0.0,18.4991865087,821.498217822,30.4289922798,3.42231879825,5.26695639475,70.4660872105,36.2866676402,23.8205804297,15.310724807,10.1991308157,6.22318798252,10.4901443773,0.0433692247766
Patrick Ciorcila,0.0,0.0,17.582477755,589.0,52.0,0.0,0.0,69.0,45.0,25.0,15.0,11.0,4.0,8.0,0.00673794699909
Karol Beck,0.372324112451,180.0,21.7624001207,86.550460328,508.202808651,6.50835582514,4.06506117522,72.2236675783,38.5801552715,28.5100321732,15.6946461066,11.1577393983,3.89100051526,6.79399677681,120.357863736
Tiago Sousa,0.0,0.0,22.3883185033,962.666666667,5.0,0.666666666667,0.666666666667,25.0,12.6666666667,8.33333333333,6.66666666667,3.66666666667,2.66666666667,3.66666666667,8.15484548538
Shan Jiang,0.0,0.0,20.9418206708,0.0,0.0,0.0,1.0,34.0,27.0,7.0,2.0,6.0,1.0,7.0,2.71828182846
Yu Zhang,0.0,0.0,24.4288722906,503.061850121,5.77716577008,0.277497326376,0.138748663188,9.01866310721,4.5787058852,2.63622460057,1.80373262144,1.52623529507,0.554994652751,1.38748663188,53.2549714654
Ernests Gulbis,0.671892722321,190.0,20.1939092153,125.692685141,699.578421625,7.82745906661,3.21981894201,69.0848652735,42.6707202227,31.8645093333,12.8784487012,10.805814893,3.66667604012,5.58610180174,19.5466738251
Bohdan Ulihrach,0.324439497389,188.0,26.31571225,75.3239411095,578.25981088,2.81465264621,3.39737959924,69.9194434626,41.5074189629,27.8981286971,13.5648408907,10.654818662,4.3260280776,7.41501090959,603.244343627
Leander Paes,0.0,178.0,27.4846664931,185.889328598,184.187443256,2.25772318081,2.25278269991,37.6809473458,22.5115972801,15.2217925267,7.65042975821,5.86476053043,1.56839429551,3.02974235987,148.924547431
Alejandro Gomez GB42,0.0,0.0,23.9315537303,698.0,34.0,7.0,15.0,93.5,46.0,32.0,20.5,13.0,9.5,14.5,0.00495750435333
James Shortall,0.0,0.0,21.097220105,324.895074807,5.03240871591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1073379274
Lucas Pouille,4.19544512721,0.0,21.4363154925,112.051538021,830.724183429,6.68872564041,3.45269071184,83.989561796,46.5788513319,33.1233212543,18.7306120248,12.7549570781,4.62035158569,7.60718976929,0.28258949355
Hiroki Moriya,0.0,0.0,22.580380562,197.279610163,258.448087424,1.95822311092,3.45038927488,84.3881931012,52.6166170539,34.0264173428,14.785176039,12.3324109578,6.33509488993,10.2433089843,0.0991322104364
Janko Tipsarevic,0.584720990322,180.0,21.1074987042,188.195206711,478.578416933,4.55627041125,1.67293561507,52.5163807481,29.3078051542,21.234454182,11.6332372533,8.21674689231,2.55414745042,4.44767404594,76.9559616853
Kyu Tae Im,0.0,185.0,23.3925712373,516.505073985,51.0430169277,0.0202972230165,0.0202972230165,0.740848640103,0.416093071839,0.263863899215,0.152229172624,0.101486115083,0.0202972230165,0.0608916690496,4.90580098837
Seanon Williams,0.0,0.0,22.0518376937,0.0,0.0,0.0134750242088,0.310302490949,2.00207095948,1.25051189467,0.626110753596,0.277469736685,0.364202587784,0.0539000968351,0.277469736685,0.0676720094469
Julien Mathieu,0.0,0.0,24.5037645448,981.0,8.0,6.0,1.0,94.0,64.0,42.0,11.0,11.0,9.0,12.0,0.367879441171
Samuel Groth,0.0591486463311,0.0,23.7132477177,213.646467302,334.622949791,15.5334006597,5.77966770458,85.0429563321,47.8448754775,38.1266494763,18.6809691594,13.4305021893,4.65726329462,6.86166506802,0.754328999014
Jorge Tejada,0.0,0.0,31.7782340862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38905609893
Markus Hipfl,0.125738269815,178.0,22.8771770814,94.4697995624,439.79628849,2.38102242886,2.26986069106,73.1158290077,47.1509885592,30.1597123518,12.7316918415,11.1489137986,4.04636124799,7.46984422278,345.897150639
Franco Ferreiro,0.0,188.0,20.1092008384,266.502998048,164.330132739,1.15161007568,1.30322015136,35.828011231,21.8985448032,12.575518678,6.32302612511,5.21473321391,3.06497574672,5.47834141776,2.29872241021
Nejc Podkrajsek,0.0,0.0,17.4948665298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Miha Gregorc,0.0,0.0,21.1115674196,579.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38905609893
Andrei Ciumac,0.0,0.0,23.7588229655,1030.12324839,16.0474258732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0522658205445
Martin Damm,0.599200942382,188.0,27.9322913731,92.1330816831,403.622156583,6.04923343858,3.2837083933,74.0396174736,42.4331704656,31.656854951,15.8664981895,11.7808980549,4.13512719929,6.56445963512,258.96183918
Ergun Zorlu,0.0,0.0,25.3415468857,866.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0995741367357
Mait Kunnap,0.0,0.0,18.371828296,1271.07828024,1.86640515014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8596553112
Dusan Lajovic,0.153103746034,180.0,23.2714900457,161.75902755,479.900586935,3.51326288772,1.97947777801,67.9622521721,42.3570216803,28.9155790853,12.8465819081,10.5131599229,3.69731593457,6.28075909978,0.728550743136
Facundo Bagnis,0.0,0.0,23.4523732046,151.929047349,402.290524524,3.73637395248,4.15453368155,77.2129916534,46.1500519915,31.0984192262,15.2753191211,12.0874196752,4.84122951348,8.34976467022,0.185014875399
Mousa Shanan Zayed,0.0,0.0,19.0825316287,1925.76571514,1.0,0.0,1.26894142137,39.1174100504,26.2348201008,7.65529289315,4.26894142137,6.73105857863,3.0,9.0,0.0250535858878
Todd Martin,3.14002761109,198.0,30.9847341484,40.7890332174,913.593516857,10.8129715232,3.99947103661,87.0232615957,53.695983603,40.7741386084,16.7283168663,13.7434102532,4.14900194376,6.39082960327,430.192833521
George Kallis,0.0,0.0,20.8021902806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135335283237
Goncalo Nicau,0.0,0.0,23.9041752224,804.5,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735758882343
Davin Russell,0.0,0.0,18.9541409993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Donald Young,0.231686548247,183.0,18.6407544548,328.322856575,323.324084132,2.70501560682,3.40360197703,74.1263747451,44.2156058881,27.7427097288,14.0257461218,11.251619297,4.41200030914,8.38554822167,10.63118902
Jonas Froberg,0.0,0.0,19.6112251882,621.0,23.0,5.0,2.5,70.0,42.5,33.0,10.5,11.5,3.5,6.0,14.7781121979
Gabor Jaross,0.0,0.0,23.4250513347,976.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71828182846
Mikhail Ledovskikh,0.0,188.0,20.6229282135,308.410183529,142.254622096,9.32198848454,4.06120950876,69.2026471463,35.9776449709,26.4792783008,13.573857511,9.92256207798,4.34686476813,7.36199695664,3.01097657007
Artem Sitak,0.0,0.0,25.9153482275,442.276269219,89.0060159662,0.292389196062,0.27915025163,8.34802966005,3.39613932507,1.74771570415,2.06714899837,0.990264825138,0.950547991844,1.50222902289,0.137757503294
Bartlomiej Dabrowski,0.0,0.0,28.4175622585,489.645484255,46.9909809526,0.0,0.10007462675,3.95846746159,1.72904716392,1.04047524589,0.946375853743,0.688571918036,0.10007462675,0.415533244664,47.147633538
Yuki Bhambri,0.0,183.0,19.1911631886,444.050562474,141.038340617,1.10810012951,2.39062775831,30.4269673595,18.47944505,11.4836815228,5.36872789258,5.17071280915,1.44518428265,3.51460669055,0.429792452849
Tomislav Jotovski,0.0,0.0,18.1260892257,664.648724687,0.635824672851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234909419972
Lukas Mugevicius,0.0,0.0,17.2031595257,165.547004312,5.95618801926,0.221896762964,0.24408643926,5.54741907409,2.95122694742,1.95269151408,1.08729413852,0.887587051855,0.221896762964,0.599121260002,0.111707450959
Seong Chan Hong,0.0,0.0,18.4414784394,788.25,50.0,2.5,1.5,65.75,40.75,25.5,11.5,9.75,5.0,8.75,0.00991500870667
Chuhan Wang,0.0,0.0,22.6771752863,525.811579388,68.2342073853,2.95623158776,3.37855038601,53.2121685797,30.4069534741,19.8489835178,10.5579699563,8.02405716678,2.53391278951,5.06782557902,0.0159546461748
Mark Woodforde,0.0,188.0,34.3909650924,119.7,264.0,2.8,3.2,80.3,47.1,31.5,16.2,12.3,7.0,10.7,73.8905609893
Serge Dakessian,0.0,0.0,21.4045174538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71828182846
Carl Sundberg,0.0,0.0,18.3696098563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735758882343
Wei Jen Cheng,0.0,0.0,20.1021435064,1044.02351953,5.2746850264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.147633538
Borna Coric,1.13821691271,0.0,18.5755581707,109.834263677,738.518375012,4.92692197623,2.18942000761,72.2495051484,43.2216635977,30.4634368799,15.1057795811,11.3477978044,3.59528207176,6.08732559232,0.353246938761
John Patrick Smith,0.0,0.0,25.2133737971,176.999233952,313.657617174,5.75334802223,2.22568426412,75.6618117125,46.3782747239,32.4164223388,14.4513685282,12.0832844678,4.57532581918,7.45962037024,0.0549163714706
Gerardo Lopez Villasenor,0.0,0.0,0.0,1859.72702944,1.0,2.6894142137,2.95835563507,38.1896818345,19.63272376,12.9091882258,9.68189116932,5.64776984877,2.15153137096,3.76517989918,0.00339063414222
Ashkan Shokoofi,0.0,0.0,22.472632817,669.071788537,1.93573526673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.50964417322
Janne Ojala,0.0,0.0,26.1163586585,515.0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Denis Kudla,0.0402011205479,180.0,20.3971595019,268.366804277,347.61434882,4.80142304499,3.4982563591,87.6827985082,49.1595138826,32.8110754749,19.8843796199,13.2694290287,5.67319117099,9.40924334543,0.616587832102
Ivan Nedelko,0.0,0.0,25.9014373717,450.0,81.5,0.5,2.0,48.0,24.5,14.0,8.5,8.0,2.5,6.5,0.0366312777775
James Sekulov,0.0,180.0,23.5706137349,135.5,201.75,2.58333333333,3.58333333333,72.6666666667,41.6666666667,27.5,13.5,11.25,5.33333333333,9.16666666667,88.6686731872
Nick Kyrgios,4.96265177087,0.0,20.0150612713,70.5767875747,1072.48446346,12.8510471601,3.33289249733,85.1044440417,55.4381201481,41.7457696802,15.4052015641,13.3058554803,3.5554214525,5.43303282443,0.403104892366
Gael Monfils,4.91899359127,193.0,20.3269399729,73.507263339,957.876562569,7.96490138405,3.56064327178,77.6562254462,43.9215949693,31.8432604685,16.201335798,12.0466150876,4.01991184741,6.91622690735,57.6289113001
Navdeep Singh,0.0,0.0,21.5879534565,817.0,15.0,3.0,1.0,78.0,56.0,35.0,15.0,11.0,3.0,5.0,0.135335283237
Helge Koll,0.0,0.0,25.7056810404,376.0,70.0,2.0,0.0,79.0,47.0,30.0,18.0,11.0,3.0,5.0,2.71828182846
Wayne Odesnik,0.0,180.0,21.4645134535,231.042922061,313.078899438,6.02711421932,2.49662578433,82.689525063,50.5019865883,34.1025180225,15.7441260195,12.7709381685,4.88760853351,8.39506990391,11.2220168306
Hector Moretti,0.0,170.0,27.4880219028,228.0,146.0,0.0,2.0,52.0,38.0,19.0,7.0,8.0,2.0,6.0,7.38905609893
Carlos Palencia,0.0,0.0,24.2810860141,604.333333333,34.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10363832351
Dentry Mortimer,0.0,0.0,18.2425432542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1073379274
Blaz Kavcic,0.0699718561269,188.0,22.9080647297,256.139676957,367.617721654,2.19178736488,2.91202417124,50.9457580683,31.9609942769,20.7648048553,8.47355883584,7.729217764,3.17453491715,5.80418076926,3.51711761653
John Millman,0.122254845349,183.0,24.3288191573,182.250127103,421.476842652,3.79698558845,2.81390427588,74.8229395797,46.7281383225,31.0908868971,13.5407882707,11.9817291261,3.45003852232,7.02143371853,0.283854029459
Harsh Mankad,0.0,173.0,21.9743316979,620.539548883,27.3155203872,0.0870966201992,0.151508267855,3.19707205754,2.00533985472,1.36592544322,0.575002763852,0.471215473609,0.196878212942,0.317356173231,44.0820458598
Daniel Glancy,0.0,0.0,25.2367793621,786.455377007,23.6575353642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0319092923497
Mate Pavic,0.0,0.0,19.385335993,590.95613983,57.1183068754,4.35675233173,1.97833701707,57.3459781045,36.4265183456,24.2797735975,9.43629103648,8.14152531372,2.91390723541,4.91063020549,0.141222575614
Seung Bok Baek,0.0,0.0,27.8110882957,850.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15484548538
Jamie Murray,0.0,190.0,21.1307323751,1507.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135335283237
Nicolas Devilder,0.0636082437497,173.0,26.6025280597,121.777414561,400.981769634,3.18812487758,3.10939773357,76.732767964,46.9938707636,31.4625870515,14.6789638611,11.6479816513,4.26305591598,7.38487795404,10.9579972038
Michael Leong,0.0,0.0,20.366992275,82.4691730907,0.286520219032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79491389988
Giorgio Galimberti,0.0,180.0,25.9255181109,180.696216908,226.350897582,2.66304154967,3.75772221081,74.0648163035,42.0907424085,26.7058717211,14.7774644094,11.1360304704,4.08217024709,7.99022648983,36.8198624471
Dominik Hrbaty,4.46659123602,183.0,23.6182850987,29.4531281875,1088.69129457,5.61666949215,3.95321218781,73.606145275,41.0964144083,29.84566137,16.3150274421,11.5068375312,3.9870301194,6.58694380794,1014.32186622
Luciano Ramazzini,0.0,0.0,19.7882728725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202138409973
Calvin Hemery,0.0,0.0,21.131644992,321.666666667,156.333333333,6.33333333333,5.33333333333,80.3333333333,48.0,31.3333333333,14.3333333333,13.0,3.33333333333,7.33333333333,0.00743625653
Scott Humphries,0.0,185.0,24.022587269,643.75,21.25,4.25,2.5,73.25,43.0,28.75,12.25,11.25,4.25,8.5,29.5562243957
Andre Sa,0.406196724675,185.0,23.9942971387,92.173124118,452.652631562,2.59757890363,2.75945135146,74.0627502908,43.6171479767,28.6815575875,14.8532056938,11.3775238574,4.49189673201,7.99205738181,434.975317463
Diego Veronelli,0.0,193.0,23.9123887748,210.8,175.0,3.4,2.4,71.6,40.6,25.2,14.0,10.0,5.4,9.4,5.0
Bernard Tomic,2.08045489289,193.0,19.4584000999,133.954227645,750.306111885,5.59653330509,1.80651216967,78.8542223167,51.9070822412,35.617046043,13.3875323274,11.99468917,4.3035529279,7.04642311445,3.08062367715
Luis Felipe Noriega,0.0,0.0,19.0499657769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71828182846
Ivaylo Traykov,0.0,188.0,22.3181705365,278.343510961,120.900424812,0.492540866514,0.410450722095,15.4329471508,9.02991588608,6.074670687,3.69405649885,2.21643389931,0.574631010933,1.14926202187,33.1133761269
Peter Polansky,0.0,180.0,20.2206254094,411.650643759,142.324355834,2.96195714848,1.73012757264,46.1083325824,28.3443267767,19.5769116177,8.42346204025,6.81013838509,3.29423997443,5.0079553051,2.4203284196
Ti Chen,0.0,183.0,21.6009396004,361.006901249,92.270467723,0.16999021833,0.169314094631,6.28635091246,4.03618235251,2.20247334218,0.922300150644,1.03021206541,0.22455784944,0.73452850443,7.33224461693
Syrym Abdukhalikov,0.0,0.0,20.2016883414,717.333333333,25.1666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81201169942
David Josepa,0.0,0.0,19.272433313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77239016012
Wesley Whitehouse,0.0,190.0,26.4519225791,363.819011077,102.114513234,8.44174972183,3.99809272291,68.9598700846,38.520937134,29.6349254577,15.4347824295,10.7022094013,2.66388069904,4.3676045499,4.24540305557
Vladimir Pavicevic,0.0,0.0,25.2329454711,405.333333333,68.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15484548538
Justin Oneal,0.0,0.0,30.7214236824,748.0,21.0,7.0,3.0,88.0,57.0,42.0,11.0,12.0,4.0,7.0,0.135335283237
Adrian Garcia,0.0,175.0,23.5497920572,280.494859822,161.41371455,1.52838044545,1.60805754654,48.5416313986,30.5287071533,20.8639506872,9.29201465827,7.50452747939,2.40986257076,4.34027782189,65.7373149795
Matthew Barton,0.0,0.0,24.3794247675,264.213771572,199.752400334,14.1792339465,4.14846137124,100.21306204,61.5253710703,50.0015277592,18.9692274248,15.7661501672,3.62461806019,5.12461806019,0.0166962769911
Chase Buchanan,0.0,0.0,18.8317056186,830.836214327,50.0920356983,2.71521753213,1.47681168809,80.0065227249,53.2184788946,29.3376818166,7.54963798629,10.9536233762,7.40398538989,14.9271737018,0.0565250153669
Jae Sung An,0.0,0.0,21.3185814886,637.903050346,39.9225275051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909220574118
Slava Dosedel,0.861972218962,183.0,29.8907641634,60.5360001341,630.025208271,1.607933202,2.30529784466,75.0288349168,51.1675943704,32.7266069252,11.917485016,11.4673560446,4.97480049087,8.33837170481,360.035218454
Ricardo Gonzalez Diaz,0.0,0.0,19.0867020647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05494691667
