name,avg_seed,avg_ht,avg_age,avg_rank,avg_rank_pts,avg_aces,avg_dfs,avg_svpts,avg_1stIn,avg_1stWon,avg_2ndWon,avg_SvGms,avg_bpSaved,avg_bpFaced,hand,wfactor
Joao Domingues,0.0,0.0,21.4045174538,599.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.135335283237
Magnus Gustafsson,2.47974137856,185.0,33.9581932936,68.7082508271,609.313389959,3.7877071031,3.82339317133,77.2870667556,47.9652508092,33.3213233714,14.3601638895,12.0665912042,4.84419362529,7.84582010772,1,166.611751036
Colin Fleming,0.0,188.0,26.0507456293,623.877131463,53.4697505855,4.27701814218,2.13616780168,55.356995478,34.1033900299,25.9625396894,7.27233560336,8.84510204302,2.57276643966,4.8591496595,1,1.05171738794
Nicolas Thomann,0.0,183.0,29.7726070569,201.114805533,208.453220779,7.13212173257,3.51371155734,76.1098131975,42.4519691253,32.0232683944,17.191989557,12.0879774631,3.9233200023,6.46106797601,1,63.047348889
Yew Ming Si,0.0,0.0,25.0147237631,469.580607287,2.46128768656,0.0278282255791,0.0278282255791,0.973987895268,0.695705639477,0.250454030212,0.0278282255791,0.194797579054,0.0,0.166969353475,2,13.2196513977
Seung Hoon Lee,0.0,0.0,21.439027449,854.43535793,17.7628837665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.16936368544
Yuri Schukin,0.0,188.0,27.0468672403,189.671695215,241.354761689,2.27439389349,2.74195891028,73.2263376097,45.5876946815,29.8318778272,13.7044536644,11.2182747514,3.94397450987,7.11399684539,1,25.337966032
John Isner,5.20900043633,206.0,26.0893902523,58.980892575,1446.87658991,16.1573347487,2.37062566933,86.0581818353,58.7799361504,45.4273071884,15.2136663251,13.7717662379,2.98316242289,4.27785512639,1,140.19815219
Marius Copil,0.0,193.0,22.5814718535,227.557136867,265.670691822,7.79652134196,2.08332747029,57.8555570377,32.873600897,24.5860088293,12.6569165968,9.23450312592,2.62279749264,4.29265190755,1,11.8826568799
Hernan Gumy,1.16430623726,188.0,28.2152323607,77.3388861244,481.556331161,2.76599094557,3.33703601605,70.8217161971,44.5099508057,29.9639913489,12.6712025146,11.0723873238,3.87188742464,7.10302696162,1,88.7178185392
Daniel Brands,0.0365852240096,196.0,23.8957733384,116.966559971,547.834982082,8.64983966427,2.92363502278,79.2588278589,52.0683851554,38.1177688353,13.905490628,12.5015740663,3.6779032708,5.93259241677,1,40.6636841585
Francisco Yim Kim,0.0,0.0,21.3908281999,0.0,0.0,2.0,4.0,46.0,27.0,14.0,4.0,6.0,8.0,13.0,1,0.110803158362
Alberto Martin,1.26983417376,175.0,24.2339055205,56.6467159787,637.539967005,2.09229069132,3.60673156436,72.8650646456,44.2908829962,29.1051963207,14.1617449372,11.2922799649,4.37445159263,7.69129424685,1,594.705490808
Christian Sigsgaard,0.0,0.0,18.9623545517,0.0,0.0,3.0,3.0,81.0,55.5,38.0,13.0,13.5,4.5,7.5,2,0.221606316725
Luis Manuel Flores,0.0,0.0,18.8854337345,1099.21231208,13.104677197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.65438111756
Grzegorz Panfil,0.0,183.0,21.5266971163,567.395960834,91.8931194387,1.38554100699,0.0,15.5873363286,9.69878704893,5.19577877621,2.42469676223,2.77108201398,0.0,1.38554100699,2,2.3636420689
Marcos Baghdatis,4.57518922329,183.0,23.3695318767,45.5417709281,1156.49678343,6.8193651628,2.9346857353,77.3639447775,41.0727116186,30.6244008695,18.7325241663,12.094512768,3.65913251121,6.11270283957,1,233.731318183
Luis Adrian Morejon,0.0,178.0,27.963283986,374.062903372,82.9571734726,0.0,0.161159000001,3.78723650001,2.49796450001,1.2086925,0.402897500001,0.564056500002,0.322318000001,0.725215500002,1,22.6126843724
Marc Gicquel,0.81758644275,188.0,30.4386011979,84.3448724135,654.686517187,6.03894449636,2.07751562922,76.2731894122,43.528341813,31.5842429621,16.3565222559,11.7943990934,4.02593185422,6.56248235477,1,123.10515237
Tzvetan Mihov,0.0,0.0,19.6347196203,515.194455482,4.94850597581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.669073653084
Israel Morales,0.0,0.0,19.9260780288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.27492301231
Seyed Akbar Taheri Rahaghi,0.0,0.0,26.9768764878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9.15392928305
Cyril Jacobe,0.0,0.0,27.8654295523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.74701185108
Inam Gul,0.0,0.0,21.2238193018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.49182469764
Andre Agassi,2.87648891843,180.0,32.081168297,4.45538645087,3237.71636053,5.54540601062,2.55091364991,74.4870579838,46.6269861075,34.4817091188,15.2954044461,12.1632112827,3.30005844239,5.08823551284,1,614.64635543
Conor Niland,0.0,185.0,24.8135398449,165.870831709,110.662349944,0.266523019504,0.314945192772,5.13261364191,3.26695250538,2.07765894447,0.732971814724,0.781393987992,0.276650068538,0.583547239824,1,16.5718318169
Anthony Susanto,0.0,0.0,19.6906228611,2031.0,1.0,3.0,6.0,71.0,36.0,21.0,13.0,10.0,3.0,9.0,2,0.0907179532894
Leonardo Ramirez,0.0,0.0,22.7789185489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.818730753078
Mitchell Krueger,0.0,0.0,20.4818617385,398.0,109.0,0.0,2.0,54.0,29.0,15.0,16.0,9.0,0.0,4.0,1,0.165298888222
Tyler Chin,0.0,0.0,21.0075290897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.449328964117
Nicolas Almagro,4.93335211617,183.0,23.1539187627,45.4438983403,1228.64318442,7.68101845102,2.45412968496,76.205677016,45.136964377,33.3070718269,16.2075344011,11.9657782024,3.75405477773,5.93688134503,1,276.056722246
Magloire Yakpa,0.0,0.0,21.28678987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.201896517995
Michael Ryderstedt,0.0,188.0,22.5717427968,270.603736373,164.871009096,5.71033740472,1.99871848395,58.9613883834,35.7296489283,25.7114400531,11.7688373347,9.15940284199,3.66184050805,5.5814141617,2,14.7915661697
Bruno Rodriguez,0.0,0.0,22.4211800915,466.858863458,69.8105127664,0.208769615893,0.417539231786,13.570025033,7.51570617215,5.01047078143,2.08769615893,1.87892654304,1.25261769536,2.08769615893,2,2.62879075457
Rameez Junaid,0.0,0.0,25.9862599388,388.507984009,82.5012759436,2.0,4.37994896226,53.9696682547,30.519795849,20.519795849,9.0,9.37994896226,2.0,6.0,1,1.18661019425
David Sanchez,1.09324525623,183.0,24.5569717506,67.0904974273,551.666482145,2.27473439397,2.31725861955,74.6005091771,45.7688655619,29.6678423579,13.7326477521,11.1371487594,4.71892018471,8.22691583174,1,323.997893774
Mikal Oliver Statham,0.0,0.0,22.2943189596,788.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.898657928234
Hendrik Dreekmann,0.0,188.0,27.8107061601,385.342098301,4.05149402419,7.29900398387,6.29900398387,88.4435258952,53.5465139436,38.0963479409,18.1478419651,12.2990039839,5.45016600269,7.90033200538,1,3.31394349803
John Van Lottum,0.237684210059,185.0,25.9778302724,104.517704979,349.523261182,3.04829154442,2.92606495244,66.4048952559,35.7163420073,23.6511817581,14.443020306,10.2495011585,4.51176655865,7.99559170305,1,125.529979233
Cristiano Caratti,0.0,178.0,30.772234256,148.661655587,143.129403918,3.02357992951,2.278589941,77.7701834483,48.9368649065,31.4263009434,14.0016309119,12.0312841468,4.71007576146,8.68631693341,1,29.8551760832
Andres Weisskopf,0.0,0.0,27.2369763565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.749687693848
Jimy Szymanski,0.0,175.0,25.8384197453,307.175624968,133.152130243,0.0,0.0740922105922,4.00097937198,2.74141179191,1.33365979066,0.444553263553,0.592737684738,0.296368842369,0.66682989533,1,36.687821928
Mikhail Filima,0.0,0.0,22.2406651106,801.990373531,17.5262238373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.22140275816
Samir Iftikhar,0.0,0.0,21.6339978099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.06776144305
Wing Luen Wong,0.0,0.0,20.5972020833,652.888405656,0.495432629876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,23.5992895136
Philip Riise Hansen,0.0,0.0,24.8952772074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.670320046036
Petr Kralert,0.0,188.0,20.9583213713,189.352060339,199.24682964,4.57120268172,5.88053824982,87.094936909,54.1194617502,34.4762657728,14.2373422724,13.2143986591,6.57120268172,11.7381328864,1,10.3803864139
Shane Stone,0.0,0.0,24.6935888661,1374.66666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.46635640117
Jean Julien Rojer,0.0,183.0,21.5181943378,767.844106156,60.9223292546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.2497528399
Ramkumar Ramanathan,0.0,0.0,20.9271696708,300.124232598,189.46430507,6.31177204729,4.34280939634,76.0326737474,41.892978164,29.6235209208,15.4727148538,11.4661999057,3.99939560217,7.03510308823,1,1.83304272923
Philipp Oswald,0.0,0.0,24.9639248721,424.773952756,115.485209823,9.19977685822,6.99776134613,82.5179449221,50.9589173531,34.2111417795,14.5622175159,12.1324383542,3.95169367189,7.33893117402,1,1.2073044522
F EGYIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.82211880039
Robin Kern,0.0,0.0,18.6332305082,781.217600807,38.5250267468,3.32893292229,5.05962542311,70.5894425288,37.4149695999,24.6798737586,15.3929616859,10.6754704182,5.65346250411,9.78591458347,2,0.749687693848
Patrick Ciorcila,0.0,0.0,17.582477755,589.0,52.0,0.0,0.0,69.0,45.0,25.0,15.0,11.0,4.0,8.0,1,0.165298888222
Karol Beck,0.674526376239,180.0,22.5671671756,74.8094179253,578.379528814,6.09757579854,4.07440416341,73.5279101863,39.5605999091,28.7768288319,15.7178783029,11.3457653887,4.12157813497,7.22508331021,1,182.657463054
Tiago Sousa,0.0,0.0,22.3883185033,962.666666667,5.0,0.666666666667,0.666666666667,25.0,12.6666666667,8.33333333333,6.66666666667,3.66666666667,2.66666666667,3.66666666667,1,6.67662278548
Shan Jiang,0.0,0.0,20.9418206708,0.0,0.0,0.0,1.0,34.0,27.0,7.0,2.0,6.0,1.0,7.0,1,2.22554092849
Yu Zhang,0.0,0.0,24.6049697924,567.267868358,8.11215955302,0.20176779828,0.10088389914,6.55745344411,3.32916867163,1.91679408366,1.31149068882,1.10972289054,0.403535596561,1.0088389914,1,26.9446547133
Ernests Gulbis,1.56243207388,190.0,21.7139220182,83.2927249147,895.720248041,8.41243176718,3.56871295543,71.8704219659,44.1487972304,33.0360246244,13.4531248539,11.2751009975,3.70913457683,5.77988242474,1,137.124297455
Bohdan Ulihrach,0.408885677604,188.0,26.7764217258,72.9410717061,594.352748236,2.90313427736,3.31943560588,69.6349631095,41.4953354173,28.0469514819,13.5545533769,10.6671863187,4.07929071772,7.04982390658,1,391.891806508
Leander Paes,0.0,178.0,28.1142370974,241.996330007,140.293068685,1.95900375947,1.89633781949,30.8905024502,18.3843231674,12.4521052782,6.1727020141,4.76429277057,1.36040792078,2.59206973527,1,83.4165581156
Alejandro Gomez GB42,0.0,0.0,23.9315537303,698.0,34.0,7.0,15.0,93.5,46.0,32.0,20.5,13.0,9.5,14.5,2,0.270670566473
James Shortall,0.0,0.0,21.8493319305,575.147319082,6.738396823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.52405002413
Lucas Pouille,4.49259233575,0.0,21.6106736493,95.4263425923,899.978041203,6.73829835657,3.45889568705,83.6561158191,46.1703382107,33.0824784935,18.830737052,12.7367860032,4.6139173376,7.52902258698,1,12.10792717
Hiroki Moriya,0.0,0.0,23.2582109065,192.124118783,271.207845131,2.18981582641,3.39877275274,83.6348733124,50.9823463619,32.7136756515,15.0235834992,12.2272041065,5.67434585353,9.66441295531,1,1.96912992352
Janko Tipsarevic,1.81117270304,180.0,23.7101230963,95.3361051778,948.273806543,5.88563520654,2.08607312475,66.2294656444,37.1086797571,27.2809292922,14.9808216193,10.3969991758,3.19622505252,5.35872555135,1,245.054990709
Kyu Tae Im,0.0,185.0,24.7921642089,454.730764713,92.1574774753,0.071426323598,0.071426323598,2.60706081133,1.46423963376,0.928542206774,0.535697426985,0.35713161799,0.071426323598,0.214278970794,1,10.3009485198
Seanon Williams,0.0,0.0,22.8629003041,0.0,0.0,0.0543282172459,0.681809309714,5.06294990024,3.2526771257,1.79243048892,0.712080692672,0.899122178698,0.217312868984,0.712080692672,2,1.66981281346
Julien Mathieu,0.0,0.0,24.5037645448,981.0,8.0,6.0,1.0,94.0,64.0,42.0,11.0,11.0,9.0,12.0,1,0.818730753078
Samuel Groth,0.150762827518,0.0,26.3701304965,133.271143937,522.217782702,14.9692332981,4.99544296387,81.4527788261,48.6547655462,38.0333189721,16.6763544268,13.0814888703,3.75537442133,5.85053567658,1,15.1817419897
Jorge Tejada,0.0,0.0,31.7782340862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.71828182846
Markus Hipfl,0.142239128705,178.0,23.1933781924,99.0361942574,429.924174379,2.32617110653,2.33208218539,71.6192301457,46.1403496099,29.5622296915,12.3540905769,10.9280772993,4.19271523456,7.59361371444,1,204.964000213
Franco Ferreiro,0.0,188.0,22.0607721406,232.919776793,276.086345742,1.53147972899,2.11295241025,49.4098263257,32.0522815201,20.8206556305,8.38160474648,7.01626006928,3.09922372085,5.14197123657,1,5.4092012405
Vishnu Vardhan,0.0,188.0,22.9919068848,576.397623532,85.3716369997,2.69728135261,2.03969579722,35.4684511845,20.5553080922,14.3550302176,5.52037927554,6.0561791065,0.823997367184,3.39949299537,1,1.71130514977
Miha Gregorc,0.0,0.0,21.1115674196,579.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.71828182846
Dennis Van Scheppingen,0.486606585664,185.0,27.9374239785,135.169800429,297.66381923,3.86929474889,3.99326891642,73.3754838127,43.0281389383,30.5425461561,13.9759516491,11.191654567,4.30622267707,7.2504807895,1,67.7711223849
Stefano Galvani,0.0117751136568,178.0,26.3091595046,122.960703493,287.710683083,2.66864518695,4.10822773207,77.9699865953,45.2777677597,29.6523682485,16.2477721256,11.9824522955,4.05452751124,7.68463701795,1,69.530603011
Ergun Zorlu,0.0,0.0,25.3415468857,866.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.735758882343
Andres Molteni,0.0,0.0,25.000475618,252.236778832,185.141407656,0.354343693774,1.64565630623,34.7325301817,19.6064680191,8.60646801906,4.4173747751,6.70868738755,1.70868738755,6.35434369377,1,0.381932247178
Rogier Wassen,0.0,190.0,25.5380023162,319.662843759,103.885779764,3.75825120736,2.41411420262,61.8929447701,38.1609177714,22.5571148577,11.8543469504,9.5859725406,3.52312163698,7.21534717311,1,15.1516536283
Facundo Bagnis,0.0,0.0,24.4976415372,130.105945294,476.612760484,3.83804904996,4.21990660995,77.5250070833,46.4903667975,31.0037116638,15.1146867357,12.0280265524,4.79037101337,8.30903581114,2,5.1364930082
Mousa Shanan Zayed,0.0,0.0,19.2631360027,1976.14614875,1.0,0.0,1.45016600269,37.8488379812,23.6976759624,6.74916998656,4.45016600269,6.54983399731,3.0,9.0,2,0.448493481936
Todd Martin,3.04910452303,198.0,31.5061235289,49.8270257488,796.833159052,10.3988802055,4.19799590659,87.8285432252,54.0330267163,40.8096167113,16.937963383,13.838003526,4.19934067341,6.5456262604,1,276.925136166
George Kallis,0.0,0.0,20.8021902806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.548811636094
Goncalo Nicau,0.0,0.0,23.9041752225,804.5,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.63746150616
Davin Russell,0.0,0.0,18.9541409993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.49182469764
Donald Young,0.364144207454,183.0,21.1950487432,186.186638377,508.217737112,2.94209173619,3.5955255747,76.5926544778,45.8759316737,30.1053111818,14.7737414405,11.7545583071,4.53457692196,8.1252941721,2,70.1616577034
Jonas Froberg,0.0,0.0,19.6112251882,621.0,23.0,5.0,2.5,70.0,42.5,33.0,10.5,11.5,3.5,6.0,2,5.43656365692
Gabor Jaross,0.0,0.0,23.4250513347,976.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.82211880039
Mikhail Ledovskikh,0.0,188.0,21.2102325633,291.732718129,153.252358148,8.68818841701,3.80319163294,67.2536954443,35.7632849401,26.1516739029,12.4362425377,9.78480280724,4.12258965015,7.23342895507,1,10.0809472312
Artem Sitak,0.0,0.0,26.205702571,432.407827004,84.2186234647,0.371786621618,0.301903454196,8.91733729103,3.86743253633,2.195778146,2.12450957162,1.12654525711,0.916895754841,1.48576107952,2,2.5962748008
Bartlomiej Dabrowski,0.0,0.0,28.924921301,512.879224944,42.0983743762,0.0,0.176072313307,6.02820825618,2.57392334483,1.53584284404,1.45698337691,1.03808050079,0.176072313307,0.661733438944,1,27.2942866793
Yuki Bhambri,0.0,183.0,20.3961997213,350.283946144,198.252848125,1.14720705294,1.91271231016,29.8354621102,18.2871159882,11.4975135797,5.53702102263,4.97605020503,1.44488692843,3.20773351172,1,6.70442561737
Tomislav Jotovski,0.0,0.0,18.4529548873,947.342546865,0.867547920644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.36602004138
Francisco Cabello,0.0,190.0,27.6303901437,291.0,102.0,0.0,2.0,40.0,18.0,8.0,8.0,7.0,3.0,8.0,1,2.71828182846
Seong Chan Hong,0.0,0.0,18.4008881199,823.706889088,45.7142762311,2.25083001344,1.35049800806,59.1968293534,36.688529219,22.9584661371,10.3538180618,8.77823705241,4.50166002688,7.87790504703,1,0.492276883198
Chuhan Wang,0.0,0.0,22.731547531,502.169362263,75.3944217147,2.48338724525,2.83815685172,44.7009704146,25.5434116655,16.6741715039,8.86924016162,6.74062252283,2.12861763879,4.25723527758,2,0.46593305968
Mark Woodforde,0.0,188.0,34.3909650924,119.7,264.0,2.8,3.2,80.3,47.1,31.5,16.2,12.3,7.0,10.7,2,27.1828182846
Serge Dakessian,0.0,0.0,21.4045174538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.22554092849
Carl Sundberg,0.0,0.0,18.3696098563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.63746150616
Wei Jen Cheng,0.0,0.0,20.5043364138,1022.16248431,4.60506612617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23.3707928392
Borna Coric,1.28026177729,0.0,18.7073173904,87.1482827437,815.768955481,4.71108557548,2.20107555776,72.8800080993,43.7194927492,30.6504497304,15.0415697988,11.4690469003,3.68918114066,6.29792940903,1,15.2499682273
John Patrick Smith,0.0,0.0,25.4285771074,169.864859724,327.4149089,6.48641093257,2.25921741246,77.4067438378,47.5580259709,33.8216513674,14.7600888192,12.435168531,4.1794828533,6.91929490659,2,2.2799955105
Gerardo Lopez Villasenor,0.0,0.0,0.0,1843.84251921,1.0,4.01312339888,4.41443573876,56.986352264,29.2958008118,19.2629923146,14.447244236,8.42755913764,3.2104987191,5.61837275843,2,0.226053236526
Ashkan Shokoofi,0.0,0.0,22.8974731516,686.146152782,3.1231054486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14.6424672032
Janne Ojala,0.0,0.0,26.0877066682,512.807304118,39.7491699866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.7132274558
Denis Kudla,0.0759414058633,180.0,21.4485695552,169.018625517,469.07066321,4.86344358891,3.35330185003,83.715550181,48.4387981159,32.7509966662,18.0865288619,12.8729269175,5.09544499701,8.5244760709,1,14.5906119465
Ivan Nedelko,0.0,0.0,25.8565492536,444.219256312,83.3438579006,0.549833997312,1.90033200538,45.9069721129,23.0548140779,12.9036520591,8.05149402419,7.80066401075,2.25083001344,6.35049800806,2,0.547791175854
James Sekulov,0.0,180.0,23.5706137349,135.5,201.75,2.58333333333,3.58333333333,72.6666666667,41.6666666667,27.5,13.5,11.25,5.33333333333,9.16666666667,1,32.6193819415
Augusto Ricciardi Castelli,0.0,0.0,25.9904175222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0
Gael Monfils,5.362698971,193.0,22.2372663137,47.3049679484,1368.53108928,8.21447347504,3.3790300413,77.269023097,45.8243076349,33.4679615165,15.4701760948,12.1371369019,3.81003222049,6.3905811631,1,248.962278128
Navdeep Singh,0.0,0.0,21.5879534565,817.0,15.0,3.0,1.0,78.0,56.0,35.0,15.0,11.0,3.0,5.0,1,0.670320046036
Helge Koll,0.0,0.0,25.7056810404,376.0,70.0,2.0,0.0,79.0,47.0,30.0,18.0,11.0,3.0,5.0,1,2.22554092849
Wayne Odesnik,0.0,180.0,22.8237267063,156.093993833,431.261814768,5.47777837369,2.65235190676,82.170617465,50.9548349415,34.3380041207,15.7053350591,12.6877443032,4.88639679069,8.21337761873,2,47.8490560761
Hector Moretti,0.0,170.0,27.4880219028,228.0,146.0,0.0,2.0,52.0,38.0,19.0,7.0,8.0,2.0,6.0,1,2.71828182846
Carlos Palencia,0.0,0.0,24.2301436867,607.377284118,34.066451019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.81873075308
Dentry Mortimer,0.0,0.0,18.5647273652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.54040062885
Blaz Kavcic,0.0738329390685,188.0,24.3238847302,147.055687231,488.015506388,3.01667781541,3.18831950729,62.4278698342,39.4963933709,25.8140337014,10.4763158454,9.48541109791,3.68392565408,6.76152449092,1,36.6846373454
John Millman,0.181574976634,183.0,25.6426534316,124.838685892,554.334782559,4.08692980605,2.23319759554,81.1497580563,51.4455759684,34.6817035945,15.1146176499,12.9424467192,3.77227122558,7.07609269808,1,8.54327091669
Harsh Mankad,0.0,173.0,22.6690742339,563.826069008,38.2007648033,0.232729277542,0.427266480754,9.17071013062,5.73515535592,3.90101332979,1.63960482291,1.34433749382,0.503650629412,0.861456010061,1,31.9805294587
Daniel Glancy,0.0,0.0,25.3676043604,811.561648504,21.997943313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.968463749133
Mate Pavic,0.0,0.0,19.6774656808,548.082376559,67.730487488,4.44816913784,1.99216150783,59.56438168,37.5050632015,24.6960473081,10.034570025,8.58710383954,2.97853266795,5.27761411713,2,2.72640008756
Seung Bok Baek,0.0,0.0,27.7584010122,853.161519263,8.86254264072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.86977852927
Jamie Murray,0.0,190.0,21.1307323751,1507.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.670320046036
Nicolas Devilder,0.146231666046,173.0,27.3949989609,104.729149378,513.649666964,3.56560701132,3.12590667676,79.1863734643,47.6642798643,31.185896066,15.4096408476,11.7278765878,5.02057871883,8.45490924735,2,43.0180799257
Michael Leong,0.0,0.0,21.1239023103,224.11519434,0.663120955468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,13.2840963061
Giorgio Galimberti,0.0,180.0,26.5894709806,162.721074381,249.463656557,2.28170180409,3.80216611356,76.3535162143,44.0734642737,27.94626623,14.7685810864,11.1605909551,4.56208507611,8.3832203048,1,37.2144613527
Rajeev Rajapakse,0.0,0.0,29.8042436687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.735758882343
Luciano Ramazzini,0.0,0.0,19.7505136526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.532494294438
Calvin Hemery,0.0,0.0,21.0877389224,313.923235427,161.465074747,6.24169509381,5.31042377345,78.7983928214,47.1065271647,30.8980516956,13.9667803752,12.7938139611,3.31042377345,7.24169509381,1,0.356941599961
Scott Humphries,0.0,185.0,24.022587269,643.75,21.25,4.25,2.5,73.25,43.0,28.75,12.25,11.25,4.25,8.5,1,10.8731273138
Andre Sa,0.363755355109,185.0,24.460795387,94.0866350468,451.120119624,2.67112717336,2.82037960092,74.4074247241,44.0232106327,28.7336474203,14.8338831554,11.4125531719,4.4078676932,7.97858748437,1,257.649524804
Diego Veronelli,0.0,193.0,23.8958071486,212.259564176,173.382441764,3.37742941996,2.45266468676,71.810658747,40.5473353132,25.3203764269,14.1504705336,10.0752352668,5.33981178656,9.30219415316,1,7.18870154873
Bernard Tomic,2.88269630405,193.0,20.4686273329,87.8578700608,921.712421858,6.72205217832,1.68087070933,79.5417915451,52.7076937668,37.1349841139,13.4729538207,12.2128199322,4.12108550995,6.5646391812,1,58.3758112082
Felipe Parada,0.0,175.0,24.1611510609,691.8073705,39.0614541854,2.45016600269,2.0,81.9933598925,49.3471779543,30.9485059758,15.1478419651,11.2990039839,8.0,12.0996679946,1,1.81873075308
Luis Felipe Noriega,0.0,0.0,19.0499657769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.82211880039
Ivaylo Traykov,0.0,188.0,23.7008937271,336.15896357,105.985368875,0.584078507937,0.486732089947,18.301126582,10.7081059788,7.20363493122,4.38058880952,2.62835328571,0.681424925926,1.36284985185,1,22.8620731451
